"Mouse_ID","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","IL.17A","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","WL_max","origin","current_infection","immunization","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IFNy","CXCR3","IL.6","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF","GAPDH","PPIB","pc1","pc2","pc3","pc4","pc5","residuals_pc1_pc2"
"LM0282","E57","E64","UNI","STRA_STRA","E57byFRU",35.04,30.09,116.450648055832,1.96,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-12.69,23.307649530542,NA,-11.83,-5.85,22.1037762950083,22.4380075694379,"mLN",49.85,4.7,26.94,8.94,3.02,22.305,1.4,21.805,10.375,6.72,17.135,2.78,18.35,0,NA,"neg",95.235,0.71,NA,8,0,100,"challenge","F0 M. m. domesticus","E_ferrisi","uninfected",0,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.1873892018595,-16.339076004838,-12.6846538543578,-13.5426300550581,-19.7915215850706,-20.1334661813674,-15.0589224345646,-19.4102245068752,-17.4550965401624,-19.460144230916,-17.6462179795041,-17.3032675842015,-16.4790754918216,-12.3372037803025,-16.7834362945237,-18.4440692553464,-17.4422666276103,-13.4647462652253,-15.7271929527515,-18.2316383813767,-12.9275919190787,0.949160315073747,-0.0814350698726572,-1.10433974505593,0.856341756752217,-0.965831149166759,-10.2267385679604
"LM0283","E57","E64","UNI","PWD_PWD","E57byLYZ",19.35,19.1,101.30890052356,1.49,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-10.57,33.822275433801,NA,-2.8525,-5.16249999999999,24.8133104131235,29.5507309293803,"mLN",53.755,9.235,19.495,6.415,1.375,27.52,0.83,28.285,29.465,4.22,16.695,0.83,9.825,0,NA,"neg",90.6,0.745,NA,8,0,96.3350785340314,"challenge","F0 M. m. musculus","E_ferrisi","uninfected",3.6649214659686,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.8449553319374,-22.7937673363209,-13.5578359977094,-16.4599936279813,-20.9208504005809,-17.8997844009101,-16.240819925661,-18.9823576470022,-17.4264066431493,-20.2304910841061,-16.3504258827408,-16.4019437507124,-16.7140438121027,-15.0564835640798,-19.520473690116,-13.5731036134692,-17.4550965401624,-14.3065082074314,-18.0594495499731,-17.5039917506264,-13.3474143870153,-0.281865861372687,-0.134373041646647,-0.440075066129098,0.670799884948257,-1.94304872426142,-6.04796207929052
"LM0284","E57","E64","E64","STRA_BUSNA","E57byLRS",23.55,22.39,105.180884323359,1.5,8,"challenge",0,0,1,0,1,1,2500,"ferrisi_ferrisi",TRUE,-6.19,48.3675947493746,NA,-2.3425,-4.1425,22.5405251134862,24.7155533027551,"mLN",48.38,6.965,36.775,9.39,4.13,60.855,0.68,27.71,24.34,7.41,46.67,1.325,4.5,1666.66666666667,NA,"pos",92.955,0.85,NA,8,242500,97.7221974095578,"challenge","F1 hybrid","E_ferrisi","E_ferrisi",2.27780259044221,"Lab","E_ferrisi","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.0116133654211,-16.6275822594876,-15.3265488232673,-14.2431990160383,-19.901161911858,-17.4840345628807,-14.9829990152496,-18.2316880215821,-14.5279724763377,-18.3093718080133,-14.3214250221519,-15.1535549696374,-18.6293630114947,-16.8980527091445,-27.0904768248402,-15.3730536273352,-14.0849249821812,-14.2550106600872,-17.3939310170049,-14.1499249255314,-15.7636043427152,-0.229492449143098,1.15630883433604,0.680520086397299,1.9649892512332,-1.21337896751703,-5.67728343553534
"LM0285","E57","E64","E64","PWD_PWD","E57byBMX",19.66,19.43,101.183736489964,1.4,8,"challenge",14,13,8,13,1,48,120000,"ferrisi_ferrisi",TRUE,-3.11,52.2081651889237,NA,NA,-5.26499999999999,18.198265297424,18.2003631102774,"mLN",46.695,9.31,34.995,6.33,2.81,76.265,0.635,46.69,28.86,7.46,43.7,1.455,7.31,85714.2857142857,NA,"pos",90.59,1.605,NA,8,385000,97.2722593926917,"challenge","F0 M. m. musculus","E_ferrisi","E_ferrisi",2.72774060730831,"Lab","E_ferrisi","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.6853220891648,-12.8947457875267,-12.5581226569154,-14.3629742499908,-17.2207058392611,-19.9409853478231,-11.4021515345478,-12.2834479480689,-16.2958202947407,-19.5172861794656,-18.3289543373326,-19.0903892550952,-15.9568789499592,-12.5268526122997,-11.9692295804039,-11.9989336620551,-17.7194202391591,-12.7171881264746,-12.0568375805035,-15.5284532583639,-12.180435272971,3.90627449031303,0.194857875487339,-1.66013366570081,-0.180873949524535,0.71407642670274,-8.52737214804291
"LM0286","E57","E64","UNI","PWD_BUSNA","E57byCWZ",20.41,19.07,107.026743576298,1.44,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-9.21,19.5159265822312,NA,-1.42,-4.235,23.1260343370788,26.0322747893115,"mLN",58.17,7.095,12.905,5.325,1.33,22.6,0.63,23.055,33.33,8.91,6.915,0.4,5.01,0,NA,"neg",92.62,0.43,NA,8,0,98.3219716832722,"challenge","F1 M. m. musculus","E_ferrisi","uninfected",1.6780283167278,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.9746147388309,-18.0583107832933,-15.563555157744,-13.7866762342064,-20.2644279906707,-19.3918958482774,-17.2172215039401,-20.8160216699213,-16.5658933091448,-20.873466845312,-16.1079072658949,-14.4607210970152,-17.0414807534287,-13.7498100120555,-23.6639370898866,-15.3129327869617,-16.5117057592507,-15.7082380174176,-17.0260628217565,-16.9717345815803,-13.8307632541476,-0.613494779597988,0.454523536503065,-0.0768475254233893,1.64785387941972,-1.47631758066903,-7.06330776751635
"LM0287","E57","E64","E64","BUSNA_PWD","E57byPRZ",20.85,18.83,110.727562400425,1.27,8,"challenge",0,0,0,1,1,1,2500,"ferrisi_ferrisi",TRUE,-6.34,52.366947921615,NA,19.7025,NA,21.5091589340459,21.863563051493,"mLN",50.8,9.805,35.235,8.23,5.48,76.185,1.43,59.04,34.585,15.035,35.205,1.54,9.265,1968.50393700787,NA,"pos",90.045,1.405,NA,8,2e+05,100,"challenge","F1 M. m. musculus","E_ferrisi","E_ferrisi",0,"Lab","E_ferrisi","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.1582952447687,-13.4593932236863,-12.6059309700532,-15.7097050981987,-17.8062073893637,-19.2239153678747,-12.6121196217364,-12.403117467292,-14.7055753578255,-20.2913193485067,-17.6251920436577,-17.2613520054375,-15.7705664074207,-11.8039908717913,-12.6791072682012,-12.1759650610596,-16.7549962873034,-12.5846798622268,-12.2006085369815,-16.9717345815803,-11.935889309041,3.51923868193131,0.883695679529202,-1.0300189373717,-0.432632379621068,0.23664755698101,-10.1191012140161
"LM0288","E57","E64","UNI","PWD_BUSNA","E57byCIW",19.97,19.74,101.165146909828,1.37,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-8.79,32.5857551761345,NA,-5.495,-8.07,18.6349612015787,29.1774514222616,"mLN",57.615,5.52,13.72,5.7,1.235,29.35,0.59,20.91,32.53,7.58,9.96,0.43,4.315,0,NA,"neg",94.32,0.335,NA,8,0,96.2006079027356,"challenge","F1 M. m. musculus","E_ferrisi","uninfected",3.7993920972644,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.9915876317949,-12.0920272345451,-10.6416561145499,-14.6731085359201,-19.1838948747908,-21.3840900901074,-14.509722667249,-18.2133005744027,-12.8902199148491,-27.4367089832657,-14.2437843683647,-19.6368356242668,-14.8865937425544,-9.95528261681416,-13.1206750536917,-10.6356218932004,-15.0662977226156,-11.4786695007553,-13.3379196028036,-15.3041620704651,-10.1434816080658,2.28532105850014,3.55283423371438,-2.0644376468479,-0.220250281179109,-0.393856747687874,-2.04457387839778
"LM0289","E57","E64","UNI","SCHUNT_SCHUNT","E57byPSV",21.93,23.93,91.6422900125366,2.23,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-9.18,11.1755693464102,NA,-3.315,-7.37,20.2118819651331,24.2154303738349,"mLN",67.755,3.245,22.775,17.04,1.835,15.255,1.08,12.22,14.995,5.16,6.565,1.07,9.73,0,NA,"neg",96.645,0.18,NA,8,0,90.1379022147932,"challenge","F0 M. m. domesticus","E_ferrisi","uninfected",9.8620977852068,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.4123036162436,-17.2887490750507,-12.4899970753273,-12.456322470593,-19.3654908141958,-13.5364304719488,-14.6067951401557,-17.7708652163039,-15.302211956944,-23.8063423122034,-16.3231751335064,-17.3801669732564,-16.3443112783813,-13.5648332452484,-15.5614917087386,-14.1019621443179,-14.9257838013674,-12.5313007523848,-13.0893339396228,-16.1641340566285,-12.7703971381232,1.38979438140139,1.91497705730421,-0.461783434525573,1.1560738126897,-0.665736395416574,2.18282536176436
"LM0293","E57","E64","UNI","BUSNA_BUSNA","E57byJQU",19.86,20.74,95.7569913211186,1.24,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-5.02,0.225145312864292,NA,-11.33,-8.98,17.8811113089295,24.763395737758,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,95.274831243973,"challenge","F0 M. m. musculus","E_ferrisi","uninfected",4.725168756027,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.3496908691098,-14.6653259496987,-11.2931286010048,-13.445202775337,-18.1995896614029,-17.9376468415728,-15.4733461273438,-19.8257615804814,-15.6073068517296,-19.4849778321674,-14.8929678110594,-18.2632617617458,-15.2990267584234,-10.7130432022905,-18.4294545891384,-11.8176189560898,-15.7910518347564,-10.3938512575655,-13.0573977345716,-15.7012643594578,-10.9769967173763,2.07038466364678,1.75418796811469,-0.573725799296298,1.52863014269352,-0.767039061049997,-3.50071370705405
"LM0294","E57","E64","E64","PWD_PWD","E57byFLN",16.67,17.02,97.9435957696827,1,8,"challenge",1,4,4,6,1,15,37500,"ferrisi_ferrisi",TRUE,11.61,177.312730924564,NA,-3.1975,-5.0975,19.3782635257634,19.4405119761319,"mLN",48.125,10.595,33.98,5.645,4.17,58.705,0.52,39.065,28.025,12.985,49.65,2.52,14.905,37500,NA,"pos",89.265,2.04,NA,8,317500,97.8260869565217,"challenge","F0 M. m. musculus","E_ferrisi","E_ferrisi",2.17391304347829,"Lab","E_ferrisi","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.5133268993453,-12.1809347149297,-28.0339915204734,-14.2165967335357,-16.4320053003054,-22.8494975602821,-10.7434596043835,-12.5433802473185,-13.1296673682595,-23.0813137937759,-19.3984572360279,-28.9064727243877,-15.843967391289,-11.1957458718898,-11.8571695906964,-9.8992474916548,-15.2015479259273,-11.9512379317677,-12.1361500462345,-14.8651160760801,-11.671892663507,2.7514554849534,1.51605199173403,-4.3040019426328,-1.94350165426245,3.4950544452911,-6.70564492389101
"LM0332","P3","Eflab","E88","NMRI","P3bTBI",50.6,51.3,98.635477582846,2.4,8,"challenge",0,0,0,0,1,0,0,"falciformis_falciformis",TRUE,-5.12,224.33938439495,NA,-2.025,-5.085,21.0968731518536,25.2541657650654,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,47500,96.2962962962963,"challenge","other","E_falciformis","E_falciformis",3.7037037037037,"Lab","E_falciformis","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.4020398954029,-15.3919206273447,-17.0727291685389,-12.9931574657259,-16.1049469891909,-13.5663172510142,-15.8133643513486,-18.6626323661207,-16.6515202726422,-14.8818094788314,-16.2807402470258,-15.7643337048233,-19.106451427393,-18.5888145430368,-18.6236710795881,-17.5909722161493,-16.5658933091448,-17.5201645986973,-16.4070310150527,-15.9017039477091,-19.7725215085479,0.59661493436371,-0.752441898626468,1.67190086350601,1.80913284634629,0.975825020789148,-7.28177104580638
"LM0333","P3","Eflab","E64","NMRI","P3bBTL",45.7,50,91.4,NA,8,"challenge",NA,NA,NA,NA,NA,NA,NA,"falciformis_ferrisi",TRUE,-4.27,223.244833284625,NA,-0.550000000000001,-4.325,24.7205343923673,28.3995819773145,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,740000,91,"challenge","other","E_falciformis","E_ferrisi",9,"Lab","E_ferrisi","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.3450655999592,-15.9998121622836,-17.8960500589717,-15.1723679785032,-17.6035708614709,-14.4840552002629,-18.8670942541278,-19.6444044063326,-15.7087410579621,-14.2901683997203,-15.0997545800249,-14.8134229833293,-22.7492140584848,-21.2528980416416,-20.9824155933786,-16.2747151116722,-15.514146703006,-19.2073477561458,-17.2724711458459,-15.0748567621146,-20.5340200312771,-1.08873971582213,-0.558116867886754,2.30144791953701,1.96638766391771,1.05245032600733,-0.913452386872895
"LM0334","P3","Eflab","UNI","NMRI","P3bRLW",45.1,47.3,95.3488372093023,2.15,8,"challenge",0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-4.94,47.4564142166688,NA,-2.4,-4.61,18.3437878076514,24.2915837193491,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2500,95.3488372093023,"challenge","other","E_falciformis","uninfected",4.6511627906977,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.7302971867282,-15.4617849202498,-15.1932604641177,-16.4599936279813,-15.2215547070909,-18.1629206225619,-14.7570875347774,-15.4181031137568,-18.2197139407308,-15.9101792269285,-15.929352389422,-17.7802907179005,-16.1822877515544,-17.1148848758132,-21.1443011938752,-17.6661201971797,-19.3382322072169,-14.0673664215626,-14.8963833406728,-18.1620886292288,-14.5693659754619,1.74475383149512,-1.65418984818728,0.492705341491451,0.655944693492211,-0.0945322730243557,-8.12731639481128
"LM0335","P3","E88","UNI","NMRI","P3bIIT",45.6,47,97.0212765957447,1.78,8,"challenge",0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-5.57,23.6249410096919,NA,-2.325,-3.9,25.1954043335504,27.1848151997144,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,97.0212765957447,"challenge","other","E_falciformis","uninfected",2.97872340425531,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.4673648290093,-16.598350281041,-21.4662094237187,-13.6046556629928,-16.7655931156562,-15.6746752055239,-19.2471000854133,-19.8795825399955,-15.7673336028851,-14.8979875513956,-15.4890744332227,-15.3599737369202,-21.3161039763759,-22.7833994016356,-21.287924300172,-15.7169808219073,-15.9480391088823,-18.3102785409541,-17.978134649131,-14.7907983526038,-20.6234276283957,-1.42609822186928,-0.642110025882771,1.93517086396154,2.06087988467003,1.70336756041901,-6.88988673149634
"LM0336","P3","E88","E64","NMRI","P3bXFQ",45.4,52.3,86.8068833652008,NA,8,"challenge",NA,NA,NA,NA,NA,NA,NA,"falciformis_ferrisi",TRUE,-4.02,123.779469601635,NA,-5.355,-3.73166666666667,17.9283052259698,21.4012482069936,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,217500,83.7476099426386,"challenge","other","E_falciformis","E_ferrisi",16.2523900573614,"Lab","E_ferrisi","heterologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.830519994173,-14.7170514951195,-18.5838576737723,-21.622532992836,-15.4805106714696,-14.8172567348087,-14.6696579965896,-15.0664390823177,-18.961427257026,-16.0213839234816,-18.8922147823443,-17.9683047100885,-17.4132961874464,-21.1825028453007,-17.7652941405937,-18.9558528638319,-19.4626354698671,-17.3577821518941,-16.5108123575806,-18.4330370574805,-17.0227585075797,0.926617270330502,-3.05124852478957,1.34529855217731,-1.50669627123918,0.440087906549304,1.93430924842115
"LM0340","P3","E64","UNI","NMRI","P3bFLD",49.7,53.6,92.7238805970149,2.44,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-10.49,50.9646675101204,NA,-7.54625,-4.47625,18.6719518743624,24.3901734448642,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5000,92.7238805970149,"challenge","other","E_ferrisi","uninfected",7.2761194029851,"Lab","uninfected","uninfected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.1369242157349,-12.6034795096912,-14.7233047880241,-15.052563800191,-15.328281833549,-16.1249470426049,-14.031442368994,-15.7156292163544,-16.5117057592507,-15.1516462954328,-15.7804428611329,-16.2598865349844,-15.7519555727277,-12.7792866526659,-13.2267986160352,-15.2706914519695,-16.3323446023247,-12.6695574937749,-13.9588143718674,-15.651720679001,-13.2927703410162,2.95699965901537,0.20809433808756,0.927730532062118,0.55222742943629,0.919098463678208,-3.50807837929243
"LM0342","P3","E139","E64","NMRI","P3bEVY",47.4,55.6,85.2517985611511,NA,8,"challenge",NA,NA,NA,NA,NA,NA,NA,"ferrisi_ferrisi",TRUE,-6.11,26.8867342101947,NA,-2.525,-4.1675,22.1228425387233,26.7324598916992,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,237500,83.6330935251799,"challenge","other","E_ferrisi","E_ferrisi",16.3669064748201,"Lab","E_ferrisi","homologous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.2079413428132,-15.7939255581689,-17.5587154340605,-14.6731085359201,-15.3476542914448,-15.6973486691595,-14.712677095967,-16.7455373385298,-17.413434795788,-14.8132023357621,-16.4847628671907,-15.7220984657091,-18.8323854897466,-18.7738163747684,-19.4122263532252,-15.4273544408669,-17.0671101532394,-17.6541056303549,-16.8989369113491,-15.7865540077703,-16.5087346792782,0.892348003371436,-1.27073983075492,1.37081896938824,1.36942544528498,0.981698967154141,4.52451531874076
