"Mouse_ID","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","PPIB","IL.17A","GAPDH","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","WL_max","origin","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IL.10","IFNy","CXCR3","IL.6","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF"
"LM0352","P4","E64","E88","NMRI","P4bRXD",38.93,42.12,92.4264007597341,2.53,8,"challenge",50,45,39,47,1,181,452500,"ferrisi_falciformis",TRUE,3.95306666666666,566.870157402793,536.176207632468,NA,NA,27.5465273113926,25.3431280840657,25.0344505683338,NA,"mLN",14.6,14,26.7,7.63,8.13,60.6,3.7,62.1,6.58,11.4,24.4,5.82,38.3,NA,NA,NA,NA,NA,NA,8,680000,92.4264007597341,"challenge","other","E_ferrisi","E_falciformis",7.57359924026591,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4629778634759,21.2625139289464,23.6045067644898,21.6932514734549,16.8162809680531,24.7357533822602,26.0472317710967,19.2606739829036,19.3752154110788,27.9679154106673,21.355485731877,28.1015593316422,26.8003415640668,16.4437579268722,22.0741736941679,23.5694143627194,17.0299846527296,27.9290128494319,15.0620981243014,23.3596932631274
"LM0353","P4","E64","E88","NMRI","P4bIFU",40.5,43.86,92.3392612859097,1.93,8,"challenge",67,75,64,71,1,277,692500,"ferrisi_falciformis",TRUE,3.20803333333334,459.582673472966,550.746923994069,NA,NA,29.0108695717846,20.327051238739,NA,NA,"mLN",17.9,11.8,34.5,11.5,13.1,63.5,3.16,64.2,9.98,16.2,22.8,8.4,37.7,NA,NA,NA,NA,NA,NA,8,692500,92.3392612859097,"challenge","other","E_ferrisi","E_falciformis",7.6607387140903,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4809073002139,15.8389997386612,11.2521218091252,16.7937314650684,16.7709734944925,17.101850244771,17.73880037166,15.0941265946244,21.0849716229751,12.6923384183564,20.049820706709,17.8148330529419,11.3856242088408,16.3758421313051,19.9128430070233,12.6727400803243,21.1472234788797,14.0366464030931,15.9200932600588
"LM0354","P4","E64","E64","NMRI","P4bMOP",40.49,41.65,97.2148859543818,3.03,8,"challenge",0,0,0,0,1,0,0,"ferrisi_ferrisi",FALSE,-7.57086666666667,256.089697167021,1724.6254375087,NA,NA,NA,22.3697205837575,27.8075104436235,NA,"mLN",27.2,11.5,25.6,9.05,4.78,54.9,2.17,42.7,8.93,12.4,30.6,2.85,23.7,NA,NA,NA,NA,NA,NA,8,1150000,95.2220888355342,"challenge","other","E_ferrisi","E_ferrisi",4.77791116446581,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3091956859479,8.95624843871858,19.3262212304019,17.1152043957016,16.7937314650684,19.2869873321824,17.4836650396175,16.6667936672039,10.691828847884,23.1576712409758,16.0457439311192,22.4554922921903,10.2864622122599,10.5943695286381,20.2625012854497,19.8385900836003,11.7318933263266,23.7920225258377,16.9343994724712,15.9200932600588
"LM0355","P4","E64","UNI","NMRI","P4bKJY",48.37,45.85,105.496183206107,2.87,8,"challenge",0,0,0,0,1,0,0,"ferrisi_uninfected",FALSE,-5.20748333333334,275.954929080042,825.920504970049,NA,NA,25.0979272313979,20.5316782469776,26.2950209718986,NA,"mLN",52.6,14.4,8.07,3.23,4.83,15.8,1.53,13.3,15.4,13.7,6.07,3.05,21.5,NA,NA,NA,NA,NA,NA,8,0,100,"challenge","other","E_ferrisi","uninfected",0,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5074692787288,10.9304889572367,18.8422823400378,18.718460218009,19.0701284257445,18.6496884209521,21.6969245258377,13.7154812261934,13.5057148501458,21.558781673942,15.7852885240099,21.6363209222462,22.6029123796761,16.6253801022411,15.188091841975,16.720734794741,14.4579594787993,21.7706916400971,18.40020775249,17.7641793566058
"LM0356","P4","E88","E88","NMRI","P4bQSH",38.55,39.94,96.5197796695043,3.24,8,"challenge",0,0,0,0,1,0,0,"falciformis_falciformis",TRUE,-7.3878,238.721489574293,1516.52782888452,NA,NA,25.5210412451934,NA,26.8388977457789,NA,"mLN",28.4,15.2,24.9,8.36,11.6,54.6,3.03,43.8,7.77,19.5,26.5,9.34,36.9,NA,NA,NA,NA,NA,NA,8,307500,94.9924887330996,"challenge","other","E_falciformis","E_falciformis",5.00751126690039,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.44735463325872,6.22234333918155,0.558295752505472,15.2116730482846,8.44800425088282,6.93472958742247,4.29254252038001,8.42541149628935,6.62639495449166,6.38010826131201,6.55864296398146,7.42534552789913,-1.49344160692739,7.56186040697788,9.04733961495816,7.31043286549351,7.419394236789,6.98075542778059,5.99835233998286
"LM0357","P4","E88","E88","NMRI","P4bXUM",38.07,42.76,89.0318054256314,1.46,8,"challenge",0,0,0,0,1,0,0,"falciformis_falciformis",TRUE,-4.1202,179.401561539756,1405.10783908261,NA,NA,26.8086585709081,22.1039319591007,28.7418415330508,NA,"mLN",20.3,11.1,30.6,12.1,6.87,63.1,3.79,65.8,5.87,12.8,16.6,3.91,28.9,NA,NA,NA,NA,NA,NA,8,107500,84.4246959775491,"challenge","other","E_falciformis","E_falciformis",15.5753040224509,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9171754718591,10.7097547388953,19.7532212216928,13.8976782076241,19.0701284257445,15.1134435684322,18.7828660430267,16.9565431459537,13.2331145405192,24.8497816625167,9.98721860567831,21.824065897892,8.03380698974192,14.4058149094265,19.334518361383,19.8385900836003,17.6485795516743,24.9667630337456,17.294937854948,14.3192997380652
"LM0358","P4","E88","E64","NMRI","P4bGAB",43.53,46.92,92.7749360613811,4.61,8,"challenge",3,2,1,0,1,6,15000,"falciformis_ferrisi",TRUE,-5.42953333333333,79.8828764448402,976.907992035273,NA,NA,27.8965234961025,22.4783069187059,24.8861242843822,NA,"mLN",25.4,12,23.2,9.41,9.08,49.7,2.06,52.4,6.14,20.5,22.5,9.13,50.1,NA,NA,NA,NA,NA,NA,8,1132500,87.6811594202899,"challenge","other","E_falciformis","E_ferrisi",12.3188405797101,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7716054921948,18.0152879504626,20.9044869137809,18.718460218009,16.8162809680531,21.039322081298,22.3269776360013,15.7216655381551,15.6050994134363,24.5731922652516,16.1134187912559,23.9182545213023,21.5946396335444,14.4289614757226,20.3241000072006,22.1086742219982,12.0172333538153,26.2956494652843,15.5059023973837,15.9354464295346
"LM0359","P4","E88","UNI","NMRI","P4bYNV",41.19,42.12,97.7920227920228,2.21,8,"challenge",0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-8.60266666666667,271.95186278651,67.4228954674777,NA,NA,27.8252661212728,17.5016287058071,24.1826650261184,NA,"mLN",31.5,17.5,13.6,17.5,5.73,19.4,2.35,12.4,14.7,3.37,11.8,6.59,7.21,NA,NA,NA,NA,NA,NA,8,0,97.3171889838557,"challenge","other","E_falciformis","uninfected",2.6828110161443,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3636027547512,12.4254194760822,17.1903246481276,16.6441008906436,16.8162809680531,15.0203649020223,19.6114920377954,12.7253564328268,11.7641448445966,18.4526986297602,16.0152506402604,19.3996193648655,20.1338579267641,14.6674256810223,14.4671686684492,15.9686112121808,16.7854086087095,19.2439261085509,17.1929985923758,9.51550331823275
"LM0361","P4","Eflab","E88","NMRI","P4bRLM",37.51,43.11,87.0099744838785,2.6,8,"challenge",1,1,1,0,1,3,7500,"falciformis_falciformis",TRUE,-4.80946666666667,243.699389206344,1530.7263620328,NA,NA,NA,23.2741904867114,NA,NA,"mLN",14.7,18.9,30,20,12.4,58.7,3.03,58,7.3,10.2,23.5,9.7,21.5,NA,NA,NA,NA,NA,NA,8,280000,82.0227325446532,"challenge","other","E_falciformis","E_falciformis",17.9772674553468,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1678561444649,9.8364922867431,18.6509578124963,15.2504054836108,19.0701284257445,19.3983396911569,19.2238683822382,16.9093101735386,12.0188505975048,22.4814027645906,21.6940218132578,21.941962324175,19.6397408076602,15.2094917798117,15.3927737744776,17.8325196605708,11.5121009392057,20.5967519827725,16.7903651787407,16.0454667652087
"LM0363","P4","Eflab","UNI","NMRI","P4bPQS",41.55,43.11,96.3813500347947,2.05,8,"challenge",0,0,0,0,1,0,0,"falciformis_uninfected",FALSE,-8.59073333333333,189.494373803639,1993.57437850383,NA,NA,NA,17.4657605977493,25.2094510940485,NA,"mLN",37.7,7.47,21.6,10.5,2.7,27.5,1.51,54.3,10.5,7.52,7.41,2.72,20.3,NA,NA,NA,NA,NA,NA,8,0,96.3813500347947,"challenge","other","E_falciformis","uninfected",3.61864996520529,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.014509874567,10.3528683341408,17.6033437499233,12.9766694603311,13.017928899115,17.0044749289421,18.0213363080251,14.1211286660119,12.4254718679867,19.2245963816542,12.5824926216267,19.5596202660375,13.4608765750241,14.6486870291423,16.5291406592051,15.7466449052684,14.3821422369449,19.4508433693175,16.921002884166,13.4165422067534
"LM0364","P4","UNI","E88","NMRI","P4bSMQ",38.35,46.82,81.9094404100812,0.77,8,"challenge",20,23,20,19,1,82,205000,"uninfected_falciformis",TRUE,4.01653333333333,493.723185018014,451.765267932286,NA,NA,28.0399008488043,21.1471303550478,26.8198639000822,NA,"mLN",25.3,7.83,41.2,8.04,6.85,83.7,1.19,73.9,7.56,26.5,42.5,3.11,22,NA,NA,NA,NA,NA,NA,8,1420000,81.9094404100812,"challenge","other","uninfected","E_falciformis",18.0905595899188,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2247780227866,17.566579278962,20.8035431956505,15.4318636489697,13.017928899115,20.1909840288484,19.9856473932677,19.6544257191146,15.189825208137,23.5970105443914,15.319306096325,23.4899532993891,19.4916224752232,11.9351627019288,19.0618143119932,19.5146095069579,11.3233158960688,24.8933928743864,17.1371600777641,14.1213262515305
"LM0365","P4","UNI","E88","NMRI","P4bGXY",52.38,67.21,77.9348311263205,0.24,8,"challenge",0,0,0,0,1,0,0,"uninfected_falciformis",TRUE,1.439,875.6170169286,704.590664037918,NA,NA,24.811695379575,20.2845441648962,25.1680307398743,NA,"mLN",28.3,16.7,45.1,5.68,7.26,70.2,1.45,47.7,5.79,25.9,62.7,2.7,14.5,NA,NA,NA,NA,NA,NA,8,1270000,77.9348311263205,"challenge","other","uninfected","E_falciformis",22.0651688736795,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7157367045656,15.1490230396651,18.7951607834711,23.1032263219879,16.1495153389579,17.5736592430773,18.3154657054948,21.3120562390804,13.6781785346945,22.2619180842036,14.3926682849038,21.2022516012133,13.8300038827898,11.807315493668,19.190933129902,16.720734794741,8.53913499817039,22.3172030662271,15.8382497055705,13.1147665459613
"LM0366","P4","UNI","E64","NMRI","P4bPBN",40.23,47.77,84.2160351685158,0.47,5,"challenge",46,30,39,37,1,152,380000,"uninfected_ferrisi",TRUE,2.18866753084627,NA,NA,NA,NA,20.9093409458343,15.6453453965912,25.446020378708,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,380000,84.2160351685158,"challenge","other","uninfected","E_ferrisi",15.7839648314842,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3286982431992,15.5277986591858,15.0056951543286,16.8272640965639,19.0701284257445,19.5373651296859,16.856051068587,19.8703801365447,17.8366219831381,15.1601076305008,20.8311464963171,16.1105018506302,18.3825236481035,10.7772151928353,14.9786605945297,14.5155154121764,16.3785283458655,14.7939890297317,13.4160729665361,15.9963530665451
"LM0367","P4","UNI","UNI","NMRI","P4bXOQ",45.6,48.55,93.9237899073121,2.31,8,"challenge",0,0,0,0,1,0,0,"uninfected",FALSE,-7.04906666666666,651.114694297031,635.818706315941,NA,NA,NA,23.2380539517333,26.9819437881662,NA,"mLN",45.4,16.1,6.48,3.43,3.26,12.6,1,9.2,11.5,7.37,8.52,1.11,20.1,NA,NA,NA,NA,NA,NA,8,0,93.9237899073121,"challenge","other","uninfected","uninfected",6.0762100926879,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0073776017318,14.2069684694218,21.7419643836489,18.8012212009852,16.1495153389579,19.3008006221245,20.7593953860659,16.8680683316902,13.6999498945579,23.7568298773673,14.3926682849038,23.6279923310868,5.73660347511082,11.1663782764475,19.6310960128045,19.4050961703631,15.4653848574191,24.2470162750375,16.547491593902,16.1538367932272
"LM0368","E10","E64","E64","SCHUNT_SCHUNT","E10bBWZ",19.67,20.55,95.7177615571776,1.37,8,"challenge",0,0,0,0,1,0,0,"ferrisi_ferrisi",TRUE,-6.17790447050866,NA,NA,NA,NA,NA,18.2813861076764,28.0226352439724,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,330000,92.7007299270073,"challenge","F0 M. m. domesticus","E_ferrisi","E_ferrisi",7.2992700729927,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1080455037509,15.4195376322064,15.9896198815585,17.349153271639,16.8162809680531,16.3684762817913,18.7810471965313,15.7704962281228,13.2094658700063,18.0469737464534,18.3172347227796,18.8801203084206,20.55653058511,9.6146378491641,16.3003008193939,13.5539666151036,13.3621897515015,18.7925904069309,15.114012262457,11.9285293855089
"LM0369","E10","E64","E64","SCHUNT_SCHUNT","E10bQBG",18.14,19.86,91.3393756294059,1.13,8,"challenge",0,0,0,0,1,0,0,"ferrisi_ferrisi",FALSE,-8.27110033625446,NA,NA,NA,NA,18.6606400659362,14.4131714296475,26.3858920087959,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,252500,91.3393756294059,"challenge","F0 M. m. domesticus","E_ferrisi","E_ferrisi",8.66062437059411,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2705047864394,15.6777624166006,13.5143489678076,16.1495153389579,19.2873480324707,15.7312021884623,13.6926836782586,17.1913246219914,13.4582635964022,19.9386761098963,14.3626890618756,16.6987470691659,12.7500491351369,15.9302973204081,13.9231534693633,15.0109879070326,13.3037610634374,15.4890329609391,15.7146721570897
"LM0370","E10","E64","E64","PWD_PWD","E10bVIV",18.05,18.21,99.1213618890719,1.18,8,"challenge",2,1,1,2,1,6,15000,"ferrisi_ferrisi",TRUE,-6.2704639635426,NA,NA,NA,NA,18.0696970759095,14.7024797818279,22.6845928568419,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,870000,90.0054914881933,"challenge","F0 M. m. musculus","E_ferrisi","E_ferrisi",9.9945085118067,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5448539609975,16.4067145639141,15.7935895682444,15.1401552501495,19.0701284257445,20.4582627533377,16.8639162329354,13.5996751782837,19.1108807429529,14.7699189521794,20.742148982816,15.4463829845855,17.6449963491318,13.3133335396855,16.108524951758,15.5515330251872,16.1563530191645,14.3846543913802,13.1814225959507,16.3352906820972
"LM0372","E10","E64","E88","SCHUNT_SCHUNT","E10bAHH",21.3,24.73,86.1302062272543,0.8,8,"challenge",35,55,50,35,1,175,437500,"ferrisi_falciformis",TRUE,2.5584555138487,NA,NA,NA,NA,26.6271319226572,18.202079017223,NA,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1107500,86.1302062272543,"challenge","F0 M. m. domesticus","E_ferrisi","E_falciformis",13.8697937727457,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6504681163995,16.0313813778478,15.3134572531913,11.1976767432534,14.8403293522997,12.9312052017323,13.3114157252414,17.0305907097058,14.8524029909753,20.7640647643209,11.1239118747932,15.5916638557296,3.06888303613192,13.6725175649847,13.1164760394262,20.4224524705099,11.6060576613446,21.0413638199693,16.8907328793779,15.6224779205149
"LM0373","E10","E64","E88","SCHUNT_SCHUNT","E10bEJZ",21.75,27.22,79.9044819985305,0.13,8,"challenge",2,3,5,4,1,14,35000,"ferrisi_falciformis",TRUE,3.0796962759907,NA,NA,NA,NA,21.414329533287,13.1074411160394,23.7443662118439,NA,"mLN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,595000,79.9044819985305,"challenge","F0 M. m. domesticus","E_ferrisi","E_falciformis",20.0955180014695,"Lab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7203392160547,15.2515826747189,13.0046274355796,16.5627721791648,16.1495153389579,17.1931930998272,15.6812885255883,15.9888255949724,16.238878972607,12.5887106540554,18.3172347227796,13.4463407328823,16.0885688025279,11.8229466558544,12.2439243491527,11.958898774319,13.9254860858898,12.9797361468993,11.9310873705597,14.0168710728558
