"Mouse_ID","experiment","primary_infection","challenge_infection","mouse_strain","labels","weight","weight_dpi0","relative_weight","Feces_Weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","OO4sq","OOC","infection_history","MC.Eimeria","delta_ct_cewe_MminusE","IFNy_CEWE","IFNy_MES","IRG6","IL.12","IL.12A","PPIB.x","IL.17A","GAPDH.x","Position","CD4","Treg","Div_Treg","Treg17","Th1","Div_Th1","Th17","Div_Th17","CD8","Act_CD8","Div_Act_CD8","IFNy_CD4","IFNy_CD8","OPG_O","IFNy_FEC","Caecum","Treg_prop","IL17A_CD4","batch","max_dpi","max_OOC","max_WL","death","hybrid_status","Parasite_primary","Parasite_challenge","WL_max","origin","current_infection","immunization","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","Dissection_Date","Spleen","Trichuris_muris","Zfy2","Y","Mastophorus_muris","Catenotaenia_pusilla","Address","Status","Left_Embryo","Right_Embryo","Worms_presence","Heligmosomoides_polygurus","Heterakis_sp","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","Region","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Fleas","Liver","Right_Ovarium_Weight","Left_Ovarium_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length","Trap_Date","eimeriaSpecies","Ct.Eimeria","Ct.Mus","Oocyst_Predict_Crypto","ILWE_Crypto_Ct","ILWE_DNA_Content_ng.microliter","Ticks","Host","Aspiculuris_sp","Syphacia_sp","Taenia_sp","Hymenolepis_sp","Sperm","FEC_Eim_Ct","MC.Eimeria.FEC","MCs","IFNy","CXCR3","IL.6","IL.13","IL1RN","CASP1","CXCL9","IDO1","IRGM1","MPO","MUC2","MUC5AC","MYD88","NCR1","PRF1","RETNLB","SOCS1","TICAM1","TNF","GAPDH.y","PPIB.y"
"AA0341",NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.91197287566244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.4864,53.1275,2017,"m",NA,"mm","mm","mm","dd","mm",NA,"100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm",12,0.913043478,"15/09/17",0.0334,0,NA,NA,0,0,"Lychenerstrasse 28 17268 templin",NA,0,0,TRUE,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",15.8,80.13,FALSE,NA,FALSE,NA,0.0039,0.0046,NA,NA,NA,63.74,"14-09-17",NA,NA,NA,NA,NA,NA,NA,NA,7,2,0,0,NA,NA,NA,NA,-17.5443767177551,-21.0713044581276,-25.9516816994786,-16.2059781987839,-10.787855687424,-21.3840538192629,-20.2622628968775,-11.7499228131298,-10.2315803945837,-15.7797327157826,-8.45744001622526,-9.03868349782815,-9.35755618566863,-23.2114615434597,-26.2726205961995,-10.1512609519975,-10.8650939230847,-17.9151159853037,-13.8169921380896,-4.91197287566244,-14.889793568082
"AA0342",NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71804932004362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.4589,53.1247,2017,"d",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","70/100","80","mm","mm","mm","mm","dm","mm",13,0.84,"15/09/17",36,0,NA,NA,0,0,"JOACHIM3","pregnant",1,2,TRUE,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",17.21,78.79,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,76.52,"14-09-17",NA,NA,NA,0,0,NA,NA,NA,67,0,0,0,NA,NA,NA,NA,-29.0563444336229,-25.1606883290683,-26.360207761706,-12.3827890471572,-9.9747337023475,-21.6720491158969,-21.9975632923329,-19.8499454591199,-8.75840941959152,-15.3481899316093,-7.84692253883228,-8.10544521535454,-24.5843566211656,-25.5879774634656,-18.0802665749296,-28.5007899134106,-13.9135947062975,-24.8142354487223,-21.3361058913364,-7.71804932004362,-21.8580160885479
"AA0345",NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7221221597037,NA,4.09171879592759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",13.4408,53.0497,2017,"d","m","m","m","m","d","m","m","100","95/100","100/125","120","90","80","mm","dm","dm","mm","mm","mm",14,0.8,"15/09/17",0.03,0,NA,NA,0,0,"Dorfstrasse 84 Storkow","young",NA,NA,TRUE,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",9.25,64.07,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,58.32,"14-09-17",NA,NA,NA,606,33.49,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,-27.6228448267285,-20.3982694261637,-27.43077656589,-20.215166873164,-10.7485628210788,-22.2023254314228,-21.2459395293582,-11.6329656194888,-9.80673115956136,-16.1345218348006,-8.21188660676238,-8.22939307708214,-9.10216632561988,-27.5334681945547,-26.1446095738377,-8.76203024080574,-10.4696137039467,-21.5582760638365,-22.1632146666022,-4.09171879592759,-18.7221221597037
"AA0347",NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54534076783417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",13.4408,53.0497,2017,"d","m","m","m","m","d","m","m","100","100","100/125","120",NA,"80","mm","dd","dm","mm",NA,"mm",12,0.705882353,"15/09/17",0.02,0,NA,NA,0,0,"Dorfstrasse 84 Storkow","young",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,1,1,0,0,0.25,0.1,625000,8,"mus",6.77,64.54,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,59.54,"14-09-17",NA,NA,NA,2979,31.14,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-15.5912564982963,-16.3548371966691,-20.0219199474357,-8.74239602905245,-10.0893620371667,-18.6857638538471,-10.5817720442629,-10.0648904252332,-8.88328671097591,-16.2453509524555,-7.74179708885281,-8.50765947355725,-12.5054290586754,-20.506356533863,-18.2548898841603,-3.69094124222695,-10.7789893227766,-13.9403724744197,-13.9129670802763,-4.54534076783417,-9.4143498510904
"AA0348",NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6522314820857,NA,4.68192890455254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",13.4408,53.0497,2017,"d","m","m","m","m","m","m","m","100","95","100/125","120",NA,"100","mm","mm","dm","mm",NA,"dd",13,0.777777778,"15/09/17",0.07,8,NA,NA,15,0,"Dorfstrasse 84 Storkow",NA,NA,NA,TRUE,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",17.49,77.47,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,67.8,"14-09-17",NA,NA,NA,195,35.16,NA,NA,NA,9,0,0,0,NA,NA,NA,NA,-26.2437128103773,-20.3621379832361,-22.424493671945,-18.6520733448117,-16.4608305369315,-22.9314792642057,-21.3291106629463,-20.1588725596165,-10.4379148926081,-17.5198785515574,-8.42042241972491,-8.98421504011194,-10.8584151312411,-23.4129983735855,-25.7035716954819,-9.44238664533496,-11.3505441574149,-21.303782744821,-15.6621633780904,-4.68192890455254,-14.6522314820857
"AA0350",NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7753108553265,NA,8.13082452613327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",13.4408,53.0497,2017,"d","m","m","m","m","d","m","m","100","95/100","100","120","90","80","mm","dm","dd","mm","mm","mm",14,0.75,"15/09/17",0.05,0,NA,NA,0,0,"Dorfstrasse 84 Storkow",NA,NA,NA,NA,0,0,"Alice","March2018",3,0,2,1,1,1,1,2,1.375,1,30555.5555555556,8,"mus",17.18,80.78,TRUE,0.0176,TRUE,NA,NA,NA,54,0.0651,0.0662,71.76,"14-09-17",NA,NA,NA,0,0,NA,NA,NA,0,27,0,0,NA,NA,NA,NA,-18.913134008758,-25.2720716019481,-22.8011995608331,-13.8553007019566,-14.1280554311128,-22.770443075839,-23.1151198871323,-14.4121473069096,-13.4860990934165,-20.6205472715482,-12.5791113553526,-10.5960396553406,-22.8814994763683,-25.0343648761175,-25.1526501454926,-13.598139764579,-15.816513973236,-24.973312885311,-26.8214174717863,-8.13082452613327,-23.7753108553265
"AA0352",NA,NA,NA,NA,NA,NA,NA,NA,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.92761991392103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",13.4408,53.0497,2017,"d","m","m","m","m","d","m","m","100","95","100/125","120","90/100","80","mm","mm","dm","mm","dm","mm",14,0.8,"15/09/17",0.04,9,NA,NA,0,0,"Dorfstrasse 84 Storkow",NA,NA,NA,TRUE,0,0,"Alice","March2018",0,1,1,2,0,2,0,0,0.75,1,6048.38709677419,8,"mus",16.56,79.77,TRUE,17,TRUE,NA,NA,NA,91,0.07,77,70.3,"14-09-17",NA,NA,NA,5708,30.18,NA,NA,NA,17,20,0,0,NA,NA,NA,NA,-25.5782036158168,-24.2739139422191,-28.752474626597,-21.0829418213388,-20.73183208992,-26.9151008866112,-21.0993229907803,-24.6185582412592,-14.5851282127747,-26.6368785605913,-18.8256568700708,-21.4596242920353,-25.8966001334519,-29.1458415148629,-28.1172470759033,-17.830443919492,-14.6998020060085,-24.973312885311,-27.1201371917649,-8.92761991392103,-23.0518082413299
"AA0358",NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4816143089099,NA,4.03621485074095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.4408,53.0497,2017,"d",NA,"mm","mm","mm","dd","mm","mm","94","95/100","100/125","120","100","80","dd","dm","dm","mm","dd","mm",13,0.64,"15/09/17",0.09,0,NA,NA,0,0,"Dorfstrasse 84 Storkow","pregnant",0,0,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",26.7,89.31,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,73.95,"14-09-17",NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-26.0818553916272,-20.8459857403739,-26.7020456590574,-18.2802985328915,-15.787069720047,-22.4933346729314,-22.1179147916393,-19.078477257266,-9.80858569028948,-16.6391674246768,-8.61752164990477,-10.2934913414905,-12.0284429652656,-25.0980226882667,-23.5940636888472,-10.6371385488963,-11.2126307721359,-19.3928132208709,-22.8574170026548,-4.03621485074095,-17.4816143089099
"AA0360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42105519935659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.4408,53.0497,2017,"d",NA,"mm","mm",NA,"dd","mm","mm","100","95/100","100","120","90","80","mm","dm","dd","mm","mm","mm",12,0.739130435,"15/09/17",0.01,0,NA,NA,0,0,"Dorfstrasse 84 Storkow",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mus",10.9,70.26,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,68.28,"14-09-17",NA,NA,NA,851,32.99,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-20.8020317568073,-19.8403459365408,-23.815150857775,-10.4244511343815,-11.3505615263358,-19.2479323629754,-18.4074741002599,-12.2700814806159,-11.1691106267872,-17.3632905712633,-9.2833730012913,-9.4073693793569,-17.1637837246261,-22.4761557582073,-22.2594124655383,-9.58003078164425,-11.5792780681742,-19.7525558466374,-19.7561454545738,-5.42105519935659,-16.4419766101856
"AA0368",NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74836760646278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.4864,53.1275,2017,"m",NA,"mm","mm","mm","dd","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",13,0.92,"16/09/17",0.0476,0,NA,NA,0,0,"Lychenerstrasse 28 17268 templin","adult",0,0,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",16.53,88.37,FALSE,NA,FALSE,NA,0.0057,0.0064,NA,NA,NA,74.11,"15-09-17",NA,NA,NA,133,35.73,NA,NA,NA,0,5,0,0,NA,NA,NA,NA,-24.5457610472844,-21.2799515441818,-27.4340172961021,-21.188884395677,-17.9005222212273,-19.4225532358776,-22.3611331780396,-20.4104462858081,-6.49560476334876,-21.8989738615247,-5.56609388147502,-5.48719629186305,-9.51401675109712,-26.2798329846151,-25.5579697766688,-9.20304574040827,-7.32610746207067,-21.1614789505714,-20.9424333571965,-2.74836760646278,-16.9106147435109
"AA0370",NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8420692167614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.8767,52.2089,2017,"d",NA,"mm","dd","dd","dd","dd","dd","94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",13,0.08,"16/09/17",147,0,NA,NA,0,0,"Seeweg 6, 15859 Storkow (Mark), Germany","pregnant",2,5,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"dom",20.34,84.42,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,83.35,"15-09-17",NA,NA,NA,0,0,NA,NA,NA,0,8,0,0,NA,NA,NA,NA,-12.6209654661396,-29.6704631693068,-29.771857355728,-22.2362511829735,-17.5881132286893,-29.934069518899,-29.1031273584127,-18.1716989103421,-22.1525718829873,-25.4316559213672,-22.4189193723259,-22.6831273629613,-29.1552369545071,-25.7124820008838,-22.3885128967787,-16.9789430572208,-23.4931770745997,-26.0853517403067,-27.597543596463,-15.8420692167614,-22.4783069187059
"AA0372",NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.0652454983083,NA,5.95703891617118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.4864,53.1275,2017,NA,NA,NA,NA,NA,NA,NA,NA,"100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",6,1,"16/09/17",0.0263,0,NA,NA,0,0,"Lychenerstrasse 28 17268 templin","adult",0,0,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",12.91,76.76,FALSE,NA,FALSE,NA,0.0023,0.0024,NA,NA,NA,71.6,"15-09-17",NA,NA,NA,806,33.07,NA,NA,NA,0,2,0,0,NA,NA,NA,NA,-20.7563877319302,-20.5945379180985,-27.1316796313205,-19.303441774316,-9.35319561097161,-21.0662741174643,-23.6004636011951,-13.7546132262074,-9.4771115814483,-14.6790963625071,-7.96318221196845,-8.02467827043875,-16.5332784535606,-24.5609602136259,-24.1944202753089,-10.5092320405155,-12.603711637439,-23.7435829011857,-19.9608435452853,-5.95703891617118,-23.0652454983083
"AA0373",NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.664422219667,NA,5.87781754751485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.8975,52.2761,2017,"d",NA,"mm","dd","dd","dd","dd","dd","94","95","100","100/120","100","100","dd","mm","dd","dm","dd","dd",13,0.2,"16/09/17",0.0287,0,NA,NA,0,0,"Rieplos berghof 2 15859 Rieplos (Storkow)","adult",0,0,NA,0,0,"Alice","March2018",0,0,0,0,1,0,0,0,0.125,0.1,16233.7662337662,8,"DyM",21.69,91.3,FALSE,NA,FALSE,NA,0.0105,0.0073,NA,NA,NA,86.15,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,0,NA,NA,NA,NA,-21.1731396572159,-21.9028747665806,-26.1248403371574,-10.4482198861296,-12.1256412711758,-22.3815905153132,-23.1913337502414,-15.2902592431911,-11.5385219295594,-17.4717483284692,-9.96643890428048,-10.3463879834125,-22.2224833776376,-23.5209687448999,-22.0074836636886,-11.5307790257107,-12.0769267639598,-25.564114678467,-23.6521419565618,-5.87781754751485,-19.664422219667
"AA0375",NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8011109022477,NA,3.16762367832285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",14.1808,52.0747,2017,"m","m","m",NA,"d",NA,NA,NA,"100","95","100/125","120","70","100","mm","mm","dm","mm","mm","dd",10,0.75,"16/09/17",0.0305,0,NA,NA,0,0,"Sawaller dorfstrasse 10 15848","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",16.8,81.48,FALSE,0.0164,FALSE,NA,NA,NA,0.0861,46,48,NA,"15-09-17",NA,NA,NA,1358,32.3,NA,NA,NA,0,3,0,0,NA,NA,NA,NA,-17.6225877548239,-20.173179457371,-23.8631267856233,-14.4126391998598,-11.8048868656331,-19.532114554422,-18.8831579164169,-14.3535241757129,-8.97243944993528,-15.3945048727451,-7.24503892448239,-6.18718202088114,-17.7418732618359,-24.8154829466219,-22.9994903958576,-8.61270489957045,-8.47431346189325,-16.7491362939871,-19.220337231272,-3.16762367832285,-17.8011109022477
"AA0376",NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.142452670982,NA,3.49230963098886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"F",13.4864,53.1275,2017,"m",NA,"mm","mm",NA,"dd","mm","mm","100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",12,0.913043478,"16/09/17",0.0319,0,NA,NA,0,0,"Lychenerstrasse 28 17268 templin","adult",0,0,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",15.72,84.36,FALSE,NA,FALSE,NA,0.0042,0.0032,NA,NA,NA,78.88,"15-09-17",NA,NA,NA,1001,32.75,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-22.1085045123874,-20.2862384696248,-23.6011470719113,-19.0040829583955,-18.6026781360217,-21.391521919593,-18.9248061547059,-21.003948673642,-8.88164740883841,-19.541912910008,-6.94598467928633,-7.44780014848928,-12.8924418578144,-23.1382124169083,-23.440049539615,-8.93132842848584,-9.63506129041692,-22.3456473723802,-21.8316246965325,-3.49230963098886,-18.142452670982
"AA0381",NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.62025064447521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",13.8975,52.2761,2017,"d","m","m","d","m","d","d","d","94","95/100","100","100/120","90","100","dd","dm","dd","dm","mm","dd",14,0.35,"16/09/17",24,0,NA,NA,0,0,"Rieplos berghof 2 15859 Rieplos (Storkow)","adult",NA,NA,TRUE,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",13.07,73.4,FALSE,0.0034,FALSE,NA,NA,NA,NA,15,0.0162,76.44,"15-09-17",NA,NA,NA,0,0,NA,NA,NA,2,4,0,0,NA,NA,NA,NA,-18.1025752307676,-29.0460644466522,-26.9025546372643,-20.9948034247394,-14.1393103425922,-25.433975889765,-22.678618872693,-14.3498827390613,-11.6675310513432,-18.27013327896,-10.6266625596887,-11.1043626352002,-12.0196664446163,-29.5037236535429,-25.3309777736884,-13.1129208776176,-12.2044440447013,-22.2417387469451,-26.4849024827132,-5.62025064447521,-20.2845441648962
"AA0385",NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4953307465117,NA,3.18678073416505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",13.8975,52.2761,2017,"d","m","m","d","d","d","d","d","100","95/100","100","100","100","80","mm","dm","dd","dd","dd","mm",14,0.35,"16/09/17",0.0356,0,NA,NA,0,0,"Rieplos berghof 2 15859 Rieplos (Storkow)","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",15.42,78.95,FALSE,0.0147,FALSE,NA,NA,NA,0.0193,72,0.0718,70.3,"15-09-17",NA,NA,NA,0,0,NA,NA,NA,0,3,0,0,NA,NA,NA,NA,-18.2002959911229,-20.5945379180985,-26.9792854141018,-7.6436347228042,-7.76140681485286,-20.0314218795505,-21.3075683691999,-10.5686520545062,-8.85343456622152,-10.8839113297199,-7.28876775539922,-6.49008285663091,-24.9112253243963,-24.351856836874,-23.0967070776825,-7.81173117530478,-9.58418210203751,-22.0820157248871,-20.2932334696557,-3.18678073416505,-20.4953307465117
"AA0386",NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54642511454779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",13.8975,52.2761,2017,"d","m","m","d","m","d","d","d","100","95/100","100","100","100","80","mm","dm","dd","dd","dd","mm",14,0.4,"16/09/17",0.0118,0,NA,NA,0,0,"Rieplos berghof 2 15859 Rieplos (Storkow)","adult",NA,NA,NA,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"DyM",9.09,64.49,FALSE,NA,FALSE,NA,NA,NA,NA,0.0121,0.0081,58.53,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,0,7,0,0,NA,NA,NA,NA,-16.2646092664558,-21.530978378941,-24.0637097110346,-16.3500059714002,-10.3918114002835,-21.28075626922,-16.4328870625692,-10.9120891558418,-9.9988881958336,-15.4569061688732,-8.64624576798228,-8.87938883811697,-9.02221908171331,-23.1718657691226,-26.5641173663743,-9.98310230762733,-10.7238259240814,-18.5201810870773,-18.4433777120169,-4.54642511454779,-14.7134058296693
"AA0389",NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.26505371397304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field",NA,NA,"M",14.1442,52.0172,2017,"d","m","m","m","m","m","m","m","94","95","125","120","100","100","dd","mm","mm","mm","dd","dd",14,0.65,"16/09/17",33,0,NA,NA,0,0,"Guhlener dorfstrasse 29 15913 Schwielochser","adult",NA,NA,TRUE,0,0,"Alice","March2018",0,0,0,0,0,0,0,0,0,0.1,0,8,"mus",15.33,81.51,FALSE,0.0209,FALSE,NA,NA,NA,0.1044,0.0594,0.0644,75.03,"15-09-17",NA,NA,NA,NA,NA,NA,NA,NA,16,19,0,0,NA,NA,NA,NA,-19.0476956657887,-19.9620194103849,-20.3607553762849,-10.8579304029711,-11.0178685861299,-20.9371095847142,-17.3785428430901,-12.0548300659415,-10.6610405893876,-16.9724334514672,-9.05758101445389,-9.55900844934882,-15.0970873820604,-21.5494459710661,-22.3390763561608,-9.60172707028206,-11.521213113926,-16.7644149890094,-19.4053532606903,-5.26505371397304,-11.2415960907118
